58,1,0,-1,2,0,0,16371,0,16371
59,1,0,1,2,0,0,15003,0,15003
60,1,0,1,3,13564,0,0,0,13564
61,2,0,1,2,0,13625,13747,0,13686
62,1,0,1,4,0,0,0,19353,19353
63,1,0,-1,3,0,0,0,17404,17404
64,1,0,1,3,13690,0,0,0,13690
65,1,0,1,4,0,0,13124,0,13124
66,3,1,1,4,12739,12815,13071,0,12875
67,1,0,-1,1,0,0,0,13942,13942
68,1,0,1,4,0,18656,0,0,18656
69,1,0,1,3,12775,0,0,0,12775
70,0,0,1,2,0,0,0,0,0
71,1,0,1,4,0,0,0,17256,17256
72,0,0,-1,3,0,0,0,0,0
73,0,0,1,4,0,0,0,0,0
74,1,0,1,2,0,0,0,21265,21265
75,1,0,1,3,0,0,0,13533,13533
76,1,0,-1,3,0,0,16979,0,16979
77,0,0,-1,5,0,0,0,0,0
78,1,0,-1,3,0,0,0,16110,16110
79,1,0,1,5,0,0,0,20291,20291
80,1,0,-1,5,0,0,0,27510,27510
81,1,1,1,3,0,0,-1,0,-1
82,1,0,1,5,0,0,17382,0,17382
83,0,0,1,4,0,0,0,0,0
84,1,0,-1,2,14228,0,0,0,14228
85,1,0,1,5,0,0,18714,0,18714
86,1,0,1,3,0,0,25969,0,25969
87,0,0,-1,3,0,0,0,0,0
88,0,0,-1,3,0,0,0,0,0
89,1,0,1,3,0,0,0,16543,16543
90,1,0,1,4,0,0,0,12882,12882
91,1,0,1,4,0,0,16233,0,16233
92,1,0,1,4,0,16195,0,0,16195
93,2,1,1,5,12046,0,0,0,6022
94,1,0,-1,4,0,0,19823,0,19823
95,0,0,-1,3,0,0,0,0,0
96,2,1,1,5,0,17741,0,0,17689
97,1,0,1,3,0,0,24315,0,24315
98,1,0,1,4,17135,0,0,0,17135
99,2,0,1,3,0,0,0,20630,19413
100,0,1,-1,4,0,0,0,0,0
101,1,0,1,1,0,0,15557,0,15557
102,1,0,1,4,0,17873,0,0,17873
103,1,1,1,3,0,13631,0,0,13631
104,1,1,-1,4,0,0,18419,0,18419
105,1,0,-1,1,0,0,21767,0,21767
106,1,0,-1,2,0,0,21656,0,21656
107,1,0,1,4,14506,0,0,0,14506
108,1,0,1,2,0,0,13876,0,13876
109,0,0,1,5,0,0,0,0,0
110,1,0,1,1,0,0,0,14736,14736
111,1,0,-1,3,0,13260,0,0,13260
112,0,0,-1,2,0,0,0,0,0
113,1,0,1,3,0,0,0,17784,17784
114,1,3,1,4,15544,0,0,0,15544
115,1,0,1,3,0,0,0,19913,19913
116,1,0,-1,5,0,15338,0,0,15338
117,1,1,1,3,0,0,0,20450,20450
118,0,0,-1,1,0,0,0,0,0
119,0,0,1,5,0,0,0,0,0
120,1,0,-1,3,0,0,23828,0,23828
121,1,1,1,2,0,15983,0,0,15983
122,1,1,1,2,0,14599,0,0,14599
123,1,0,-1,4,0,16434,0,0,16434
124,1,1,-1,4,0,0,0,14871,14871
125,1,0,1,3,0,13141,0,0,13141
126,1,0,1,3,0,14530,0,0,14530
127,2,0,1,5,0,15712,16794,0,16253
128,1,0,-1,1,0,15812,0,0,15812
129,1,2,1,4,0,0,0,14643,14643
130,1,0,1,3,12437,0,0,0,12437
131,1,0,1,3,0,15975,0,0,15975
132,2,1,-1,5,0,16783,0,0,8391
133,1,0,1,2,0,13991,0,0,13991
134,1,0,1,5,0,13921,0,0,13921
135,0,0,1,2,0,0,0,0,0
136,0,0,1,1,0,0,0,0,0
137,1,4,1,3,0,15069,0,0,15069
138,1,0,1,4,0,0,0,21384,21384
139,1,0,1,6,0,0,0,19191,19191
140,4,1,-1,3,14879,13813,17002,16381,15518
141,1,0,1,4,15511,0,0,0,15511
142,1,0,-1,3,0,0,18485,0,18485
143,1,0,1,1,0,0,0,13760,13760
144,1,0,1,3,0,0,0,18560,18560
145,2,1,1,3,0,0,17679,0,14879
146,0,0,1,2,0,0,0,0,0
147,1,0,1,1,0,0,0,14753,14753
148,1,0,1,4,0,0,0,17874,17874
149,1,0,1,4,10743,0,0,0,10743
150,0,0,1,5,0,0,0,0,0
151,0,0,1,1,0,0,0,0,0
152,1,0,-1,1,0,0,0,13116,13116
153,1,1,1,4,0,0,20422,0,20422
154,1,0,1,3,0,0,0,21650,21650
155,1,0,1,2,0,0,0,15521,15521
156,0,0,-1,4,0,0,0,0,0
157,2,2,1,4,11994,13176,0,0,12585
158,0,0,1,3,0,0,0,0,0
159,1,0,1,2,0,21364,0,0,21364
160,1,0,1,3,8323,0,0,0,8323
161,1,0,-1,2,0,0,14970,0,14970
162,2,0,-1,3,16290,16643,0,0,16466
163,1,1,1,4,0,0,0,-1,-1
164,0,0,1,5,0,0,0,0,0
165,1,0,-1,3,0,0,16424,0,16424
166,1,0,1,4,0,0,0,14532,14532
167,1,0,-1,6,0,0,23355,0,23355
168,1,0,1,4,16351,0,0,0,16351
169,1,0,1,2,0,13593,0,0,13593
170,1,0,1,3,14269,0,0,0,14269
171,1,0,1,5,0,15335,0,0,15335
172,1,0,1,3,0,10675,0,0,10675
173,1,0,1,4,0,0,17448,0,17448
174,1,0,-1,4,0,0,0,24045,24045
175,1,0,1,2,0,0,0,23328,23328
176,2,0,1,3,0,0,16622,14565,15593
177,0,0,-1,2,0,0,0,0,0
178,0,0,1,3,0,0,0,0,0
179,0,0,-1,1,0,0,0,0,0
180,0,0,1,3,0,0,0,0,0
181,1,0,1,4,0,0,17386,0,17386
182,1,0,-1,5,0,0,0,14905,14905
183,1,0,1,6,0,0,20160,0,20160
184,1,0,1,2,0,0,0,16369,16369
185,3,0,-1,4,15044,0,0,17713,16214
186,1,1,1,3,0,0,0,0,13464
187,1,1,1,4,0,-1,0,0,-1
188,1,0,1,1,0,0,0,22544,22544
189,3,2,1,5,15108,0,0,-1,9927
190,1,1,-1,3,0,0,13643,0,13643
191,1,0,1,4,0,0,20837,0,20837
192,1,1,1,4,0,0,17554,0,17554
193,2,0,1,3,0,0,0,19333,17835
194,1,0,1,2,13983,0,0,0,13983
195,1,0,1,1,0,0,0,19058,19058
196,1,0,1,4,0,0,18247,0,18247
197,2,2,1,3,14890,14612,0,0,14751
198,1,1,-1,3,0,-1,0,0,-1
199,1,0,-1,4,0,15578,0,0,15578
200,0,0,1,4,0,0,0,0,0
201,0,0,1,4,0,0,0,0,0
202,4,1,1,5,15321,14534,18559,0,12103
203,0,0,1,2,0,0,0,0,0
204,1,0,1,4,0,0,0,22041,22041
205,2,2,1,4,0,11204,11813,0,11508
206,1,0,-1,5,0,14256,0,0,14256
207,4,6,1,4,-1,0,13550,0,7387
208,1,0,1,3,0,0,15655,0,15655
209,0,0,-1,4,0,0,0,0,0
210,1,0,-1,3,0,15216,0,0,15216
211,0,0,-1,1,0,0,0,0,0
212,1,0,1,4,14436,0,0,0,14436
213,1,0,1,3,0,0,0,17537,17537
214,1,1,-1,1,0,15295,0,0,15295
215,2,0,-1,4,15215,0,0,19869,17542
216,1,0,1,1,0,0,22830,0,22830
217,1,0,1,3,0,0,0,19699,19699
218,1,0,-1,3,0,0,20255,0,20255
219,0,0,-1,3,0,0,0,0,0
220,1,0,-1,2,0,0,18619,0,18619
221,3,0,1,3,0,18548,20774,22886,20736
222,1,0,1,3,16959,0,0,0,16959
223,1,0,1,3,0,11663,0,0,11663
224,1,0,1,4,0,0,16822,0,16822
225,1,0,-1,4,16667,0,0,0,16667
226,1,0,1,4,0,0,0,19693,19693
227,0,0,-1,3,0,0,0,0,0
228,1,1,1,2,0,14267,0,0,14267
229,1,0,1,3,0,0,19549,0,19549
230,1,0,1,2,0,0,0,17315,17315
231,1,0,1,1,13620,0,0,0,13620
232,1,0,1,1,0,0,0,11660,11660
233,1,0,1,3,0,0,16791,0,16791
234,1,0,1,1,0,0,18302,0,18302
235,1,0,-1,2,0,0,0,22415,22415
236,2,0,-1,1,0,16161,18398,0,17279
237,1,1,1,4,0,17029,0,0,17029
238,1,0,1,5,0,18098,0,0,18098
239,1,0,1,4,0,0,0,17883,17883
240,1,0,-1,3,0,14345,0,0,14345
241,1,0,1,3,0,16019,0,0,16019
242,1,0,1,5,16611,0,0,0,16611
243,1,0,1,5,12913,0,0,0,12913
244,1,0,1,3,0,0,17074,0,17074
245,1,0,1,1,0,0,0,15879,15879
246,1,0,-1,2,0,14335,0,0,14335
247,1,1,1,3,0,0,14345,0,14345
248,1,0,-1,4,0,0,0,17830,17830
249,1,1,-1,2,0,15479,0,0,15479
250,1,0,-1,2,0,0,0,15134,15134
251,0,0,1,5,0,0,0,0,0
252,1,0,-1,4,0,15264,0,0,15264
253,0,0,1,4,0,0,0,0,0
254,1,0,1,3,0,0,0,17506,17506
255,1,0,1,1,0,0,19844,0,19844
256,1,0,1,4,0,0,0,18590,18590
257,1,0,-1,4,16438,0,0,0,16438
258,2,1,1,4,0,13623,0,13997,13810
259,1,1,1,3,0,0,16740,0,16740
260,2,0,1,1,0,19852,20654,0,20253
261,2,0,-1,5,0,0,0,24033,22483
262,1,0,1,4,0,0,0,17428,17428
263,1,0,1,1,0,0,17506,0,17506
264,1,0,1,3,0,0,18392,0,18392
265,2,0,1,3,0,0,15458,14515,14986
266,2,0,1,6,0,15814,17219,0,16516
267,1,1,1,4,0,-1,0,0,-1
268,1,0,1,1,0,0,21757,0,21757
269,1,0,1,2,0,0,0,12640,12640
270,1,1,1,4,0,0,0,15450,15450
271,0,0,1,3,0,0,0,0,0
272,1,0,1,3,0,0,0,14461,14461
273,0,0,1,5,0,0,0,0,0
274,1,0,1,1,0,0,0,14666,14666
275,2,1,1,6,13597,-1,0,0,6798
276,1,0,-1,5,0,0,17663,0,17663
277,1,0,1,5,0,0,0,18346,18346
278,1,0,1,3,0,0,0,11888,11888
279,0,0,1,4,0,0,0,0,0
280,1,0,1,4,0,15640,0,0,15640
281,1,0,1,3,0,0,0,15737,15737
282,4,4,1,3,12778,0,13194,0,9446
283,1,0,1,1,0,0,0,18052,18052
284,1,0,-1,3,0,0,0,17856,17856
285,1,0,1,5,0,0,18477,0,18477
286,1,2,1,5,0,15438,0,0,15438
287,1,0,1,4,0,0,0,12651,12651
288,1,0,1,3,0,0,12355,0,12355
289,1,1,1,3,0,0,-1,0,-1
290,1,0,1,5,0,0,0,17053,17053
291,1,0,1,4,0,0,0,16807,16807
292,0,0,1,6,0,0,0,0,0
293,1,0,1,1,16471,0,0,0,16471
294,1,0,1,5,0,17518,0,0,17518
295,1,0,-1,3,0,0,19033,0,19033
296,2,0,1,4,14335,14524,0,0,14429
297,0,0,1,2,0,0,0,0,0
298,1,0,1,3,0,0,0,15777,15777
299,1,0,-1,5,0,0,0,18790,18790
300,0,0,1,2,0,0,0,0,0
301,1,0,-1,3,0,0,16985,0,16985
302,0,3,1,2,0,0,0,0,0
303,1,0,1,5,0,0,0,18077,18077
304,1,0,1,2,0,0,19319,0,19319
305,1,0,1,1,14887,0,0,0,14887
306,1,0,1,3,0,0,0,16603,16603
307,2,0,1,1,13810,13460,0,0,13635
308,1,0,1,3,0,0,0,16600,16600
309,1,0,1,3,0,0,0,15170,15170
310,1,0,-1,1,17110,0,0,0,17110
311,0,0,1,1,0,0,0,0,0
312,1,0,-1,2,15413,0,0,0,15413
313,1,0,1,4,0,0,0,22291,22291
314,1,0,1,4,0,0,0,11495,11495
315,2,2,1,2,13361,0,0,0,13235
316,1,0,1,3,0,0,0,19715,19715
317,1,0,-1,3,0,16909,0,0,16909
318,1,0,1,3,0,0,0,17252,17252
319,3,1,1,4,12486,12160,0,12342,12329
320,1,0,1,3,0,0,0,15292,15292
321,3,0,1,4,13354,12686,13549,0,13196
322,1,4,1,3,0,15080,0,0,15080
323,1,3,1,3,0,0,0,0,11830
324,0,0,-1,1,0,0,0,0,0
325,0,0,1,3,0,0,0,0,0
326,1,0,1,4,0,0,0,21479,21479
327,1,1,-1,3,0,0,18730,0,18730
328,1,0,1,3,0,0,23544,0,23544
329,1,0,1,3,0,0,16336,0,16336
330,1,0,1,1,0,0,0,17187,17187
331,2,5,1,2,0,0,13782,0,14825
332,2,3,-1,4,16084,0,0,0,8041
333,2,0,1,3,0,11011,0,0,11198
334,1,0,1,3,0,0,13817,0,13817
335,1,0,1,3,0,0,0,18218,18218
336,2,0,1,4,0,17451,0,0,19322
337,2,0,1,4,0,12270,0,11959,12114
338,0,0,1,5,0,0,0,0,0
339,1,0,1,3,0,0,0,15632,15632
340,0,0,1,2,0,0,0,0,0
341,1,0,-1,3,0,0,0,13744,13744
342,4,3,1,5,0,0,13962,0,10282
343,2,0,1,2,0,11885,0,0,11893
344,1,0,1,3,16219,0,0,0,16219
345,1,0,-1,2,14836,0,0,0,14836
346,1,0,1,2,0,0,0,17682,17682
347,1,0,1,3,0,19914,0,0,19914
348,1,0,-1,1,0,0,24759,0,24759
349,1,2,1,3,0,15043,0,0,15043
350,2,0,1,3,13440,13208,0,0,13324
351,0,0,1,2,0,0,0,0,0
352,1,0,1,3,0,15014,0,0,15014
353,2,0,-1,2,0,0,25523,27519,26521
354,1,0,1,5,0,0,13221,0,13221
355,1,0,1,4,0,0,0,17819,17819
356,1,0,1,3,0,0,0,17465,17465
357,1,0,1,3,13738,0,0,0,13738
358,1,0,1,5,13270,0,0,0,13270
359,1,0,1,3,0,0,13775,0,13775
360,1,0,1,3,0,0,0,17576,17576
361,0,0,1,3,0,0,0,0,0
362,1,0,1,2,0,0,0,16476,16476
363,1,0,-1,3,16120,0,0,0,16120
364,1,1,-1,3,0,13812,0,0,13812
365,0,0,1,1,0,0,0,0,0
366,0,0,-1,4,0,0,0,0,0
367,1,1,1,3,0,-1,0,0,-1
368,1,0,1,4,16962,0,0,0,16962
369,1,0,1,3,0,0,0,14352,14352
370,1,0,1,3,0,0,17718,0,17718
371,1,0,1,4,0,14058,0,0,14058
372,1,0,-1,3,0,0,22804,0,22804
373,1,0,-1,5,0,0,0,19301,19301
374,0,0,1,4,0,0,0,0,0
375,1,1,1,2,0,0,15082,0,15082
376,1,0,1,2,0,0,12256,0,12256
377,1,0,1,6,0,12285,0,0,12285
378,1,0,1,3,0,19927,0,0,19927
379,4,0,1,5,0,17789,18607,21515,18377
380,1,0,1,3,0,0,0,23626,23626
381,1,0,1,3,0,0,0,17595,17595
382,1,0,1,4,0,0,0,19577,19577
383,1,2,-1,2,0,16865,0,0,16865
384,7,7,1,4,0,0,10048,0,8348
385,0,1,1,5,0,0,0,0,0
386,0,0,1,1,0,0,0,0,0
387,3,3,1,4,15320,0,-1,0,9598
388,0,0,1,4,0,0,0,0,0
389,1,0,1,2,0,0,18260,0,18260
390,0,0,1,4,0,0,0,0,0
391,1,1,1,3,0,0,0,-1,-1
392,0,0,1,3,0,0,0,0,0
393,1,0,-1,4,0,0,0,13914,13914
394,1,0,1,1,0,0,0,14402,14402
395,0,0,-1,4,0,0,0,0,0
396,1,0,1,4,0,0,0,11968,11968
397,1,0,-1,4,0,0,0,14943,14943
398,2,0,1,2,0,0,12857,0,13237
399,1,0,-1,3,0,0,0,17713,17713
400,1,0,1,5,0,0,0,21157,21157
401,1,0,-1,3,0,0,17652,0,17652
402,0,1,1,2,0,0,0,0,0
403,1,0,1,3,0,0,0,16058,16058
404,1,0,1,4,0,12942,0,0,12942
405,1,0,1,2,0,14801,0,0,14801
406,1,0,1,3,0,0,0,21613,21613
407,1,0,1,3,14565,0,0,0,14565
408,1,0,1,4,16402,0,0,0,16402
409,1,0,1,2,0,23819,0,0,23819
410,3,2,1,2,0,13338,0,0,8893
411,1,0,1,4,0,0,0,16826,16826
412,2,0,-1,4,0,0,0,15151,15567
413,1,0,1,4,0,0,0,23156,23156
414,1,0,1,4,0,0,0,14355,14355
415,1,1,1,4,12032,0,0,0,12032
416,1,0,1,4,0,0,18632,0,18632
417,1,0,1,2,0,0,15850,0,15850
418,1,0,1,3,13702,0,0,0,13702
419,2,3,1,2,0,0,12975,0,12867
420,3,1,1,4,0,15586,19676,0,17793
421,2,1,1,5,17843,18499,0,0,18171
422,1,0,1,3,0,14378,0,0,14378
423,1,1,1,5,14290,0,0,0,14290
424,1,0,-1,2,0,0,18511,0,18511
425,1,0,1,5,0,0,0,19623,19623
426,1,2,-1,3,0,0,20039,0,20039
427,0,0,1,3,0,0,0,0,0
428,1,1,1,4,13996,0,0,0,13996
429,0,0,-1,4,0,0,0,0,0
430,1,0,1,3,0,15059,0,0,15059
431,1,0,-1,2,15292,0,0,0,15292
432,2,2,-1,3,0,13766,16130,0,14948
433,1,0,-1,2,0,0,12498,0,12498
434,1,0,-1,3,0,0,14611,0,14611
435,1,0,1,4,0,0,0,14380,14380
436,1,0,1,5,0,0,0,14857,14857
437,1,0,1,4,0,13220,0,0,13220
438,1,0,-1,3,14090,0,0,0,14090
439,1,0,-1,1,0,0,0,19499,19499
440,1,0,-1,5,0,0,23831,0,23831
441,1,1,1,1,0,0,-1,0,-1
442,2,7,1,5,12518,0,0,0,12428
443,1,1,1,3,12404,0,0,0,12404
444,1,0,1,4,0,0,0,14485,14485
445,1,0,1,3,0,13885,0,0,13885
446,1,0,1,5,0,21171,0,0,21171
447,1,0,1,3,17037,0,0,0,17037
448,1,0,1,4,0,0,0,15013,15013
449,1,0,1,2,0,19341,0,0,19341
450,1,1,1,4,0,-1,0,0,-1
451,2,0,1,1,0,0,13258,13579,13418
452,1,0,-1,1,0,15233,0,0,15233
453,1,0,-1,2,0,0,17781,0,17781
454,1,0,1,3,0,0,0,12913,12913
455,1,1,1,4,0,0,20477,0,20477
456,1,0,1,3,0,0,0,13002,13002
457,1,0,-1,3,0,0,0,15031,15031
458,0,0,1,6,0,0,0,0,0
459,1,0,-1,3,0,0,13902,0,13902
460,1,0,1,4,0,16628,0,0,16628
461,1,2,1,4,0,12883,0,0,12883
462,1,0,-1,4,15591,0,0,0,15591
463,2,2,-1,4,0,0,18866,0,18368
464,1,0,1,4,0,0,11815,0,11815
465,1,0,-1,2,0,15499,0,0,15499
466,0,0,-1,3,0,0,0,0,0
467,1,0,1,3,0,0,0,11891,11891
468,2,0,1,4,15695,14256,0,0,14975
469,1,0,1,2,0,0,0,11719,11719
470,1,0,1,5,0,0,15319,0,15319
471,0,0,1,4,0,0,0,0,0
472,0,0,1,3,0,0,0,0,0
473,1,0,1,2,0,14426,0,0,14426
474,1,0,1,5,16048,0,0,0,16048
475,1,0,1,5,0,0,0,15452,15452
476,3,2,1,5,14183,13906,0,0,14292
477,1,0,1,4,0,0,13815,0,13815
478,2,0,1,3,0,0,18267,16838,17552
479,1,0,1,3,0,0,0,12559,12559
480,1,0,1,4,0,0,16763,0,16763
481,1,1,1,5,0,0,16333,0,16333
482,1,1,1,3,12483,0,0,0,12483
483,1,1,1,3,0,0,15509,0,15509
484,1,0,1,2,0,13854,0,0,13854
485,1,0,-1,3,0,0,0,20486,20486
486,3,5,1,2,0,11488,0,0,3828
487,1,0,-1,4,13759,0,0,0,13759
488,1,0,1,3,0,0,0,14191,14191
489,2,0,1,4,16809,15932,0,0,16370
490,1,0,1,3,0,0,0,9925,9925
491,1,0,1,3,0,0,0,19192,19192
492,1,0,1,3,0,13186,0,0,13186
493,1,0,-1,3,0,0,0,15416,15416
494,3,0,1,4,0,0,0,18554,17958
495,1,1,1,3,16386,0,0,0,16386
496,0,0,1,5,0,0,0,0,0
497,2,0,-1,4,13012,0,0,0,12634
498,1,0,1,1,11760,0,0,0,11760
499,1,0,-1,3,0,0,21956,0,21956
500,2,1,-1,3,14525,14844,0,0,14684
501,1,0,1,3,13468,0,0,0,13468
502,0,0,-1,2,0,0,0,0,0
503,1,0,1,3,0,0,23344,0,23344
504,0,0,-1,4,0,0,0,0,0
505,1,0,-1,4,15080,0,0,0,15080
506,1,0,-1,5,0,16099,0,0,16099
507,1,1,-1,2,0,0,19673,0,19673
508,1,0,1,4,0,0,0,12262,12262
509,0,0,1,3,0,0,0,0,0
510,1,1,1,5,0,-1,0,0,-1
511,0,0,1,4,0,0,0,0,0
512,1,1,1,4,0,0,15851,0,15851
513,0,0,1,3,0,0,0,0,0
514,1,0,1,3,0,0,18189,0,18189
515,2,0,1,4,16185,0,0,0,16169
516,0,0,1,4,0,0,0,0,0
517,1,1,1,4,11639,0,0,0,11639
518,1,0,1,5,0,0,0,16671,16671
519,0,0,1,3,0,0,0,0,0
520,1,0,1,1,0,0,0,14750,14750
521,1,3,1,2,0,15929,0,0,15929
522,1,0,-1,4,0,20371,0,0,20371
523,2,0,1,3,0,0,16401,15218,15809
524,1,0,1,3,0,0,0,16452,16452
525,1,0,1,2,0,0,0,16225,16225
526,0,0,1,3,0,0,0,0,0
527,1,0,-1,4,0,0,21716,0,21716
528,1,0,1,3,0,0,13961,0,13961
529,1,0,1,3,0,0,11711,0,11711
530,1,0,1,2,0,13611,0,0,13611
531,1,2,1,4,0,0,18313,0,18313
532,1,0,-1,4,0,0,21749,0,21749
533,1,0,1,6,14033,0,0,0,14033
534,1,0,1,1,0,0,0,15569,15569
535,1,0,-1,3,0,0,0,17625,17625
536,1,0,-1,3,0,0,0,21349,21349
537,1,0,1,1,0,0,0,18044,18044
538,1,0,1,5,0,0,0,19259,19259
539,1,0,1,3,0,0,0,12531,12531
540,1,0,-1,3,0,0,0,17758,17758
541,1,0,1,5,0,12761,0,0,12761
542,1,0,-1,4,0,0,0,23153,23153
543,1,0,1,3,0,0,15417,0,15417
544,1,0,-1,4,0,0,0,14337,14337
545,0,0,1,5,0,0,0,0,0
546,1,0,1,2,0,0,24526,0,24526
547,0,0,-1,1,0,0,0,0,0
548,3,0,1,1,12556,0,13705,0,13040
549,1,4,1,5,0,16465,0,0,16465
550,1,0,-1,2,0,0,17464,0,17464
551,4,1,-1,3,13347,0,0,0,12892
552,0,0,1,5,0,0,0,0,0
553,1,0,1,1,0,0,0,18909,18909
554,1,0,1,4,0,15768,0,0,15768
555,1,0,1,4,0,13962,0,0,13962
556,1,0,1,4,0,0,0,18026,18026
557,2,1,-1,3,0,15769,0,0,14995
558,0,0,1,4,0,0,0,0,0
559,0,0,-1,4,0,0,0,0,0
560,1,0,1,3,0,0,0,15007,15007
561,1,0,1,1,0,0,18666,0,18666
562,1,0,1,3,0,0,20347,0,20347
563,1,0,1,3,0,13822,0,0,13822
564,2,0,1,2,12536,12298,0,0,12417
565,0,0,1,5,0,0,0,0,0
566,0,0,1,1,0,0,0,0,0
567,1,0,1,1,0,0,0,17217,17217
568,0,0,-1,5,0,0,0,0,0
569,1,0,1,1,0,14876,0,0,14876
570,1,0,1,1,0,0,0,19358,19358
571,1,0,1,2,0,0,14970,0,14970
572,1,0,1,3,16827,0,0,0,16827
573,1,1,1,4,0,0,0,17942,17942
574,1,0,1,2,0,0,0,16051,16051
575,1,0,1,4,0,0,0,12578,12578
576,1,0,1,2,0,0,19690,0,19690
577,6,2,1,5,13795,13874,15601,15504,12506
578,1,0,1,3,0,0,0,16514,16514
579,1,1,1,4,0,-1,0,0,-1
580,1,1,1,5,0,0,0,13916,13916
581,1,1,1,3,0,13812,0,0,13812
582,1,0,1,3,0,0,17956,0,17956
583,1,0,1,4,0,0,18017,0,18017
584,1,0,1,3,0,0,0,15585,15585
585,1,0,1,5,0,0,0,13333,13333
586,1,0,-1,2,0,20840,0,0,20840
587,1,0,1,3,0,0,0,16223,16223
588,2,0,-1,2,0,17689,23588,0,20638
589,1,1,1,3,0,0,21049,0,21049
590,1,0,1,1,0,0,13871,0,13871
591,1,0,1,2,0,0,0,14285,14285
592,2,2,-1,4,0,0,16728,0,15549
593,1,0,1,2,0,0,17081,0,17081
594,1,0,1,4,11720,0,0,0,11720
595,1,0,1,3,13095,0,0,0,13095
596,1,0,-1,3,0,0,13925,0,13925
597,1,0,1,2,0,16396,0,0,16396
598,1,0,1,4,0,0,0,20676,20676
599,0,0,-1,4,0,0,0,0,0
600,0,0,1,2,0,0,0,0,0
601,1,0,-1,3,0,0,0,17707,17707
602,1,0,-1,3,0,0,0,17092,17092
603,1,0,1,3,0,15732,0,0,15732
604,1,0,1,2,0,0,0,24608,24608
605,0,0,-1,4,0,0,0,0,0
606,2,2,-1,3,0,15642,0,0,7820
607,1,0,1,2,0,0,0,15956,15956
608,1,0,-1,5,0,0,0,18611,18611
609,1,0,1,3,15437,0,0,0,15437
610,3,0,1,3,14404,0,0,0,14801
611,1,0,1,4,0,14446,0,0,14446
612,1,0,1,4,0,0,0,14958,14958
613,3,1,1,3,17801,16522,0,0,11440
614,1,0,1,1,0,0,0,17992,17992
615,1,3,1,4,0,16086,0,0,16086
616,1,0,1,3,0,0,0,20639,20639
617,0,0,1,4,0,0,0,0,0
618,1,0,1,4,0,0,0,15023,15023
619,1,0,-1,2,0,0,17054,0,17054
620,1,0,1,5,0,0,13716,0,13716
621,0,0,-1,5,0,0,0,0,0
622,1,0,1,3,0,0,21170,0,21170
623,1,0,1,1,0,0,0,13316,13316
624,1,1,1,3,0,12767,0,0,12767
625,1,0,1,3,0,0,0,13105,13105
626,1,0,1,3,0,17892,0,0,17892
627,1,0,-1,5,0,0,0,22248,22248
628,1,1,-1,3,0,0,17645,0,17645
629,1,0,1,2,0,0,11091,0,11091
630,1,0,1,4,0,0,0,17274,17274
631,1,0,-1,1,0,0,22167,0,22167
632,1,0,1,4,0,11748,0,0,11748
633,1,0,1,4,0,0,0,21582,21582
